2023-12-13 00:01:19.209789,24.062,23.312,23.812,23.5,0.1569064,0.6668522,9.414383999999998,22.26335979066789,1003.4449316768982,81.7380436055835,-0.016493361431346415,-0.07941248096574201,-0.01832595714594046
2023-12-13 00:01:46.746576,24.312,23.562,24.062,23.75,0.1569064,0.6668522,9.492837199999999,22.277085667010397,1003.3940474258737,82.08008813258088,-0.016493361431346415,-0.07422012644105887,-0.014813482026301873
2023-12-13 00:02:10.369771,24.5,23.687,24.25,23.937,0.196133,0.7060788,9.3751574,22.290811501443386,1003.3229578195887,81.99537353155162,-0.015424347264499889,-0.07574728953655392,-0.01756237559819294
2023-12-13 00:02:19.220069,24.562,23.687,24.25,23.937,0.1176798,0.7060788,9.4536106,22.29538677027449,1003.444743994575,81.82594680112628,-0.016035212502697904,-0.07345654489331135,-0.014508049407202865
2023-12-13 00:02:24.914510,24.562,23.75,24.312,24.0,0.1569064,0.6668522,9.414383999999998,22.28623622795567,1003.5156451199671,81.14502885127838,-0.018784106074588976,-0.07192938179781631,-0.01863138976503947
2023-12-13 00:02:30.479088,24.562,23.812,24.375,24.0,0.196133,0.6276256,9.4536106,22.28623622795567,1003.3940474258737,81.73962517629208,-0.01863138976503947,-0.07330382858376185,-0.016493361431346415
2023-12-13 00:02:36.074602,24.625,23.812,24.375,24.062,0.1569064,0.7060788,9.4536106,22.290811501443386,1003.5461395179083,81.22974277307239,-0.017409659288643436,-0.0752891406079054,-0.015271630954950386
2023-12-13 00:02:41.724289,24.687,23.875,24.437,24.125,0.1176798,0.6276256,9.4536106,22.30453729396686,1003.5663440247763,81.74123467171543,-0.01756237559819294,-0.07345654489331135,-0.014202616788103858
2023-12-13 00:02:47.345711,24.687,23.875,24.437,24.125,0.1176798,0.6668522,9.414383999999998,22.29538677027449,1003.5156451199671,81.74123467171543,-0.016035212502697904,-0.06979135346412325,-0.01832595714594046
2023-12-13 00:02:53.002160,24.687,23.937,24.437,24.125,0.1176798,0.6668522,9.414383999999998,22.29996203444898,1003.5156451199671,81.82594680112628,-0.01756237559819294,-0.07635815477475191,-0.015118914645400881
2023-12-13 00:02:58.598573,24.75,23.812,24.5,24.125,0.0784532,0.7060788,9.4536106,22.29538677027449,1003.485149962731,81.48548239201781,-0.017715091907742446,-0.07590000584610342,-0.015118914645400881
2023-12-13 00:03:04.208480,24.562,23.875,24.312,24.062,0.1176798,0.7060788,9.414383999999998,22.29538677027449,1003.5360372406167,81.31445751875889,-0.016951510359994926,-0.07345654489331135,-0.015577063574049392
2023-12-13 00:03:09.793630,24.375,23.812,24.187,24.0,0.1176798,0.7060788,9.3751574,22.30453729396686,1003.5865484680137,81.6565233661774,-0.016340645121796914,-0.07376197751241036,-0.01114829059711378
2023-12-13 00:03:15.412241,24.25,23.75,24.125,23.875,0.1176798,0.6668522,9.414383999999998,22.318263044580817,1003.4748561257517,81.48710322670499,-0.01893682238413848,-0.07635815477475191,-0.018020524526841455
2023-12-13 00:03:20.988935,24.187,23.75,24.0,23.875,0.0784532,0.6668522,9.4536106,22.318263044580817,1003.4342580135592,81.65816456643087,-0.01756237559819294,-0.07696902001294993,-0.013286318930806834
2023-12-13 00:03:26.570774,24.062,23.625,24.0,23.812,0.0784532,0.6668522,9.4536106,22.327413521707058,1003.4950581416638,81.48875198628893,-0.018020524526841455,-0.07284567965511334,-0.012370021073509813
2023-12-13 00:03:32.208755,23.937,23.562,23.875,23.75,0.0784532,0.7060788,9.414383999999998,22.322838285472244,1003.4748561257517,82.16806852727277,-0.016340645121796914,-0.07177666548826682,-0.010384709049366262
2023-12-13 00:03:37.767151,23.875,23.5,23.75,23.687,0.0784532,0.7060788,9.492837199999999,22.313687799032778,1003.5560524518535,81.4023943927706,-0.015882496193148403,-0.06918048822592525,-0.014966198335851376
2023-12-13 00:04:37.441899,23.375,23.0,23.25,23.187,0.1176798,0.7060788,9.4536106,22.318263044580817,1003.4748561257517,81.4023943927706,-0.015882496193148403,-0.06841690667817772,-0.010079276430267254
2023-12-13 00:04:51.096768,23.312,22.937,23.25,23.125,0.0784532,0.7060788,9.414383999999998,22.33198875328526,1003.4138603966162,81.99865362019423,-0.01466076571675237,-0.06841690667817772,-0.010231992739816757
2023-12-13 00:05:04.658839,23.312,22.875,23.187,23.062,0.1176798,0.6668522,9.414383999999998,22.341139202471823,1003.5253610461826,81.7445374384085,-0.014813482026301873,-0.0678060414399797,-0.01786780821729195
2023-12-13 00:05:18.269591,23.25,22.812,23.125,23.0,0.0784532,0.6668522,9.3751574,22.327413521707058,1003.383361393116,82.16974290155184,-0.014508049407202865,-0.0673478925113312,-0.00916297857297023
2023-12-13 00:05:31.893397,23.125,22.75,23.062,22.937,0.0784532,0.7060788,9.414383999999998,22.341139202471823,1003.4035609817219,81.91563311544874,-0.01618792881224741,-0.06811147405907872,-0.013744467859455347
2023-12-13 00:05:45.479582,23.125,22.75,23.0,22.937,0.1176798,0.6668522,9.414383999999998,22.35486484132707,1003.4033584597352,81.32102694557732,-0.015882496193148403,-0.07223481441691533,-0.01786780821729195
